path,label,h_bin_0,h_bin_1,h_bin_2,h_bin_3,h_bin_4,h_bin_5,h_bin_6,h_bin_7,s_bin_0,s_bin_1,s_bin_2,s_bin_3,s_bin_4,s_bin_5,s_bin_6,s_bin_7,v_bin_0,v_bin_1,v_bin_2,v_bin_3,v_bin_4,v_bin_5,v_bin_6,v_bin_7,h_mean,s_mean,v_mean,h_std,s_std,v_std,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,perim_area_ratio,aspect_ratio,lbp_bin_0,lbp_bin_1,lbp_bin_2,lbp_bin_3,lbp_bin_4,lbp_bin_5,lbp_bin_6,lbp_bin_7,lbp_bin_8,lbp_bin_9,vein_density,vein_direction_consistency,vein_mean_width,vein_var_width,edge_roughness,edge_angle_variance,edge_complexity
dataset\Type_2\332.jpg,Type_2,0.8196614583322661,0.004374999999994304,0.17501302083310544,0.0008203124999989319,7.812499999989828e-05,1.3020833333316378e-05,2.6041666666632757e-05,1.3020833333316378e-05,0.8198307291655992,0.0005078124999993388,0.001445312499998118,0.05688802083325926,0.10984374999985698,0.004270833333327772,0.0007031249999990845,0.006510416666658189,0.004765624999993795,0.0011458333333318413,0.0013541666666649034,0.0073307291666571215,0.14455729166647843,0.022096354166637897,0.0015364583333313327,0.8172135416656026,19.144014358520508,0.0963573083281517,0.9178299903869629,40.97026824951172,0.21051755547523499,0.18016710877418518,-7.704413079269178,-15.181301873966865,-17.370252982269516,-17.016720677569868,-34.20903472824176,-24.591745787040526,-33.07585236024999,1.9672925321761439,1.6390976211204795,0.03449870514238875,0.015406162464965638,0.013833835420942558,0.00762380423866653,0.016516040378393694,0.012723957507514502,0.007703081232482819,0.012380423867643913,0.01655567887530184,0.8627583108703785,0.1697351648706025,0.4411330819129944,1.4100961685180664,0.857122004032135,52.98556085427629,2.2959686438150384,233.78519809385935
dataset\Type_2\333.jpg,Type_2,0.7297395833323831,0.010442708333319737,0.25838541666633025,0.0006901041666657681,0.00014322916666648016,1.3020833333316378e-05,0.0005338541666659716,5.208333333326551e-05,0.7305208333323822,0.0005729166666659206,0.0007161458333324009,0.019218749999974975,0.15981770833312522,0.07315104166657142,0.005677083333325941,0.010325520833319888,0.002682291666663174,0.001171874999998474,0.0013541666666649034,0.0027604166666630723,0.05980468749992213,0.17294270833310815,0.02570312499996653,0.7335807291657115,28.30304718017578,0.16335010528564453,0.9076657891273499,46.961334228515625,0.27471667528152466,0.1616649180650711,-8.042423605125459,-15.833301139477864,-18.881626540104627,-18.539482635435284,-37.24676082756737,-26.427310769162297,-36.33772209689872,1.9843918162609901,1.9647885940289722,0.05812324929964309,0.024232334443179227,0.0158157602663498,0.009737857407100921,0.0244701654246281,0.021325511336581938,0.010068178214668795,0.017150256328924012,0.02583108715180774,0.793245600125795,0.21301491381910762,0.4354475140571594,1.1925958395004272,0.6927155256271362,68.9323376740642,2.110941797793837,286.55742704701015
dataset\Type_2\334.jpg,Type_2,0.8170833333322695,0.004947916666660224,0.17628906249977044,0.001236979166665056,0.0002864583333329603,5.208333333326551e-05,9.114583333321466e-05,1.3020833333316378e-05,0.8174609374989356,0.0005598958333326043,0.0008723958333321974,0.06893229166657691,0.09855468749987167,0.005885416666659003,0.00046874999999938963,0.007265624999990539,0.004739583333327162,0.001445312499998118,0.0016276041666645473,0.0055598958333260935,0.1491406249998058,0.019401041666641406,0.002656249999996541,0.8154296874989382,19.60833740234375,0.09708397835493088,0.9178184270858765,41.67129898071289,0.21072542667388916,0.17930983006954193,-7.764195688656555,-15.353895884896312,-17.544859291202535,-17.22135999500545,-34.602486973643686,-24.86863652771339,33.583726513853655,1.9624831257636566,1.4810125644928755,0.03554251889430323,0.014058453570088713,0.013014639818174231,0.0075577400771529545,0.017797685111757045,0.013886686750153419,0.008297658686104992,0.01168014375560002,0.01626499656464211,0.861899476770702,0.19934297882201513,0.4396495223045349,1.233250617980957,0.709954559803009,48.881528364473354,2.328425533467254,234.7362616090916
dataset\Type_2\335.jpg,Type_2,0.7006249999990877,0.008606770833322126,0.28910156249962354,0.0012630208333316887,0.00016927083333311292,7.812499999989828e-05,0.0001302083333331638,2.6041666666632757e-05,0.7009765624990872,0.0008203124999989319,0.0013541666666649034,0.07791666666656522,0.19631510416641104,0.01233072916665061,0.0013671874999982199,0.008919270833321719,0.005911458333325636,0.0016927083333311292,0.001679687499997813,0.0019791666666640895,0.16124999999979003,0.1195703124998443,0.009075520833321516,0.6988411458324234,31.59413719177246,0.16251981258392334,0.8830122947692871,48.570159912109375,0.25462573766708374,0.18761424720287323,-8.182338041830727,-16.18641774772788,-18.5906084902864,-18.30439060326415,-36.751689584393546,-26.39414055757833,35.234540990323616,1.9722358087463512,1.42288550134898,0.060422282120315494,0.022408963585404566,0.018986840019001392,0.011006289308161558,0.029332487712027202,0.02480048623219597,0.012644680513698213,0.01975318429255886,0.026253897785494616,0.7743908884298208,0.1728336834142976,0.4310089945793152,1.4032460451126099,0.9189481735229492,62.228206999340266,2.3572522515043572,301.19726062605235
dataset\Type_2\336.jpg,Type_2,0.7320182291657135,0.007447916666656969,0.2585156249996634,0.0014583333333314345,0.00036458333333285863,0.0,0.00016927083333311292,2.6041666666632757e-05,0.732369791665713,0.0007812499999989827,0.0013802083333315362,0.07763020833323225,0.17334635416644095,0.005546874999992777,0.0009114583333321466,0.008033854166656206,0.006588541666658088,0.0013541666666649034,0.001614583333331231,0.0015104166666647,0.14235677083314796,0.10776041666652635,0.009101562499988149,0.7297135416657166,28.47231101989746,0.14359664916992188,0.8942205905914307,47.340518951416016,0.24278387427330017,0.18387919664382935,-8.116727572606843,-16.07824773253473,-18.72323728675208,-18.470502579083586,-37.067220876010516,-26.505420568130287,-35.48932068740862,1.9706105611823124,1.4578946601108074,0.054780402727056206,0.02066486972144619,0.020268484752364743,0.010940225146647983,0.02386237513870321,0.022263622430074702,0.011296971618821287,0.01954177897571542,0.02229004809468013,0.7940912213931688,0.19860693659720102,0.43233412504196167,1.2172788381576538,0.709509015083313,57.893428681514784,2.3331181774744056,285.3032869782117
dataset\Type_2\337.jpg,Type_2,0.7322916666657131,0.006914062499990997,0.2590624999996627,0.0011197916666652087,0.0004296874999994405,2.6041666666632757e-05,0.0001302083333331638,2.6041666666632757e-05,0.7326041666657127,0.00039062499999949137,0.000963541666665412,0.014231770833314802,0.21580729166638565,0.02686197916663169,0.0018098958333309767,0.0073307291666571215,0.0067578124999912005,0.0012499999999983724,0.0013541666666649034,0.0018489583333309257,0.191744791666417,0.05673177083325946,0.011223958333318719,0.7290885416657173,28.4041690826416,0.15348340570926666,0.8900269865989685,47.19332504272461,0.2581271231174469,0.1900540441274643,-8.084261076783859,-15.988882941232255,-17.76219423709125,-17.467524333833534,-35.08237700573286,-25.461949264787748,32.82422090441441,1.9706265647236558,1.5418993552011533,0.04957454679978651,0.02161619364724167,0.019977802441705012,0.010887373817437124,0.02690132656832765,0.016727445695237132,0.009764283071706353,0.016965276676686004,0.021021616193619495,0.8065641350869318,0.1841113918343849,0.4552077054977417,1.2825781106948853,0.7556634545326233,59.952947030979225,2.334729980777301,285.37365214256414
dataset\Type_2\338.jpg,Type_2,0.7565494791656816,0.005598958333326043,0.2362630208330257,0.0011458333333318413,0.0002473958333330112,0.0,0.00015624999999979655,3.906249999994914e-05,0.7568098958323479,0.000546874999999288,0.0008203124999989319,0.02761718749996404,0.18763020833308902,0.017005208333311192,0.0008072916666656155,0.008763020833321923,0.004648437499993947,0.0016406249999978638,0.0016666666666644964,0.004466145833327518,0.09503906249987625,0.12967447916649782,0.007356770833323754,0.7555078124990162,25.560718536376953,0.138832688331604,0.9070109128952026,45.30598068237305,0.24951837956905365,0.17244228720664978,-7.958218291319873,-15.676996260615594,-18.277821503677526,-17.85744892620182,-35.917589483014176,-25.625330281420098,35.19034634568555,1.9733405963401969,1.6073618645790266,0.04206965805184442,0.01962105596953171,0.01647640188148555,0.010993076475858843,0.024562655250747103,0.014613392526802741,0.008760107816700016,0.014296284551537582,0.020440251572300037,0.8281671159018708,0.1754942381988084,0.4625004529953003,1.364628791809082,0.8505986928939819,63.35804967701252,2.302860338076527,271.41861477250296
dataset\Type_2\339.jpg,Type_2,0.7298307291657163,0.00499999999999349,0.26294270833299094,0.0015494791666646492,0.0004166666666661241,5.208333333326551e-05,0.00016927083333311292,3.906249999994914e-05,0.7304296874990489,0.001236979166665056,0.03049479166662696,0.15927083333312594,0.06009114583325509,0.007447916666656969,0.0008203124999989319,0.010208333333320042,0.00391927083332823,0.001679687499997813,0.001927083333330824,0.012187499999984131,0.14104166666648302,0.10145833333320123,0.007161458333324008,0.7306249999990486,29.725723266601562,0.12937510013580322,0.8926007151603699,49.14985275268555,0.22334283590316772,0.1852588653564453,-8.13026084828434,-16.117919958013943,-18.55647179308175,-18.338466958116474,-36.78574143282043,-26.393826661413826,-35.26236864963166,1.968932211942947,1.4009661158953568,0.052692775223227246,0.019819248454072434,0.019991015274007727,0.009883198562430787,0.025685745996477875,0.026438877437732627,0.012076528724681469,0.020413825907694607,0.025210084033580136,0.7877887003847738,0.23830458248277125,0.4199829697608948,1.0375587940216064,0.5241654515266418,53.857638971840316,2.273026739487561,284.8290107328955
dataset\Type_2\340.jpg,Type_2,0.7722135416656611,0.005989583333325534,0.22095052083304564,0.0006249999999991862,5.208333333326551e-05,0.00010416666666653103,5.208333333326551e-05,1.3020833333316378e-05,0.772330729165661,0.0005989583333325534,0.0009895833333320447,0.057994791666591154,0.1504166666664708,0.00877604166665524,0.0008072916666656155,0.008085937499989471,0.004518229166660784,0.0015104166666647,0.0015494791666646492,0.002135416666663886,0.1197265624998441,0.09158854166654741,0.008138020833322736,0.7708333333323296,23.913057327270508,0.12433041632175446,0.9105980396270752,44.209922790527344,0.23416240513324738,0.17250080406665802,-7.914919785844162,-15.611931422255122,-18.220226787362982,-17.917317540950012,-35.98608554087265,-25.721249815926075,33.6274780207445,1.9868407137389361,1.8309857865502968,0.04374768775428922,0.018616880714525372,0.014943713334370615,0.009354685270322188,0.02218434543625841,0.015961101421679665,0.008786533481305446,0.012908937159752512,0.020294910416970173,0.8332012050092051,0.19681930961153885,0.45287150144577026,1.2527803182601929,0.7603089809417725,60.64654698989128,2.2213877181208277,264.570781273723
dataset\Type_2\341.jpg,Type_2,0.7593098958323447,0.005716145833325891,0.2336458333330291,0.0010546874999986266,0.00022135416666637845,0.0,3.906249999994914e-05,1.3020833333316378e-05,0.7594531249990111,0.0006901041666657681,0.0010416666666653103,0.015950520833312564,0.18541666666642523,0.028346354166629756,0.0009505208333320957,0.008151041666656053,0.004908854166660275,0.0017317708333310785,0.0015885416666645983,0.0019010416666641913,0.09575520833320865,0.12999999999983072,0.006015624999992167,0.7580989583323462,25.292316436767578,0.14042681455612183,0.9079836010932922,45.099388122558594,0.2538326382637024,0.1720353066921234,-7.95698650071741,-15.689983115896199,-18.213817760190594,-17.894731364396616,-35.94881606107679,-25.737684141985017,-34.41975700136042,1.9701648324292511,1.4792898532964585,0.044646160350873834,0.01773162095024347,0.01655567887530184,0.009618941916376487,0.025447915015029004,0.017507002801097318,0.00909042862426789,0.014626605359105456,0.020572379895327186,0.8242032662110562,0.19348986115608865,0.45367300510406494,1.2571182250976562,0.7749218344688416,58.18579735529216,2.340012814222851,269.7039607808535
dataset\Type_2\342.jpg,Type_2,0.796692708332296,0.005481770833326196,0.1967578124997438,0.0005989583333325534,0.00016927083333311292,1.3020833333316378e-05,0.0002473958333330112,3.906249999994914e-05,0.7970963541656287,0.0002473958333330112,0.0005338541666659716,0.003333333333328993,0.09813802083320555,0.0901432291665493,0.00226562499999705,0.008242187499989269,0.00377604166666175,0.0011197916666652087,0.0014583333333314345,0.0015755208333312818,0.08675781249988704,0.10278645833319949,0.006341145833325077,0.7961848958322967,21.012922286987305,0.12832368910312653,0.9227811694145203,41.854305267333984,0.25791892409324646,0.16035236418247223,-7.791294570973216,-15.314203875067877,-18.13756907997671,-17.83454204588657,-35.82059738026064,-25.491605688704443,-32.8317181478364,1.9720140175716903,1.697182979071621,0.039744199566566586,0.016489614713788264,0.013582791607190975,0.007676655567877389,0.020730933882959764,0.01474552084982989,0.0076502299032719595,0.012063315892378754,0.0180223032609032,0.849294434753912,0.17764571995344183,0.44523364305496216,1.397442102432251,0.9446842670440674,56.44053398328153,2.2730181731854864,248.01945511158448
dataset\Type_2\343.jpg,Type_2,0.7236979166657244,0.007109374999990743,0.26708333333298556,0.0013281249999982706,0.0004947916666660224,3.906249999994914e-05,0.00018229166666642932,6.51041666665819e-05,0.7241406249990571,0.0008203124999989319,0.001067708333331943,0.05776041666659146,0.1925390624997493,0.014270833333314751,0.0012760416666650052,0.00812499999998942,0.005924479166658952,0.0012109374999984233,0.0014322916666648017,0.0019010416666641913,0.07980468749989608,0.17566406249977126,0.01118489583331877,0.7228776041657254,29.701522827148438,0.151921346783638,0.89767986536026,48.367034912109375,0.25126415491104126,0.17523545026779175,-8.083328306247006,-15.956195848884288,-18.132687494612323,-17.777372099504795,-35.73214781318021,-25.75186355710856,34.26638584116559,1.9736455483138902,1.5054944227750318,0.055546747000613676,0.022567517573037144,0.021180170181252074,0.01186512340783803,0.02572538449338602,0.020863062205986917,0.011402674277243006,0.019317160826569264,0.02231647375928556,0.789215686273467,0.1943193947211587,0.4387151002883911,1.1952513456344604,0.6277310252189636,60.32651533197909,2.3341494285960143,289.7093660596
dataset\Type_3\514.jpg,Type_3,0.7728906249989936,0.007786458333323195,0.21699218749971746,0.0009765624999987284,0.00046874999999938963,0.00039062499999949137,0.0004296874999994405,6.51041666665819e-05,0.7734635416656596,0.0007682291666656663,0.001028645833331994,0.03354166666662299,0.10602864583319527,0.06087239583325407,0.01657552083331175,0.007721354166656613,0.005820312499992422,0.0013671874999982199,0.0018749999999975585,0.018281249999976195,0.15816406249979406,0.038320312499950104,0.004114583333327976,0.7720572916656614,24.489580154418945,0.13825860619544983,0.9014797210693359,45.64629364013672,0.2616928517818451,0.189666286110878,-7.924487810306083,-15.651660726040948,-17.366935343086247,-16.89016108263368,-34.005805135207964,-24.617503461047143,-33.39927688273538,1.9720410486269202,1.660256303829724,0.04940277997985122,0.018762221869855236,0.013014639818174231,0.008707256487489155,0.020347761746181033,0.018246921410049355,0.01053062734526382,0.014494477036078306,0.019317160826569264,0.8271761534791671,0.2184807701906184,0.4390939474105835,1.1808686256408691,0.6814706921577454,61.07855236927623,2.2282367451573135,262.79988566568676
dataset\Type_3\520.jpg,Type_3,0.7507031249990225,0.010898437499985808,0.23675781249969172,0.0011588541666651578,0.00020833333333306205,6.51041666665819e-05,0.00015624999999979655,5.208333333326551e-05,0.750807291665689,0.000585937499999237,0.00075520833333235,0.02537760416663362,0.1624869791664551,0.045729166666607125,0.0035937499999953207,0.010664062499986115,0.004843749999993693,0.0019791666666640895,0.0026171874999965923,0.016901041666644658,0.19429687499974702,0.026874999999965007,0.0027083333333298067,0.7497786458323571,26.030941009521484,0.1469472199678421,0.8885278105735779,45.47724151611328,0.26085364818573,0.19979596138000488,-8.037692719087348,-15.913400323749254,-18.118065432223087,-17.8758505490567,-35.87270287387578,-25.827347838490844,34.21634581660711,1.9710694435888456,1.737804772085075,0.04927065165682407,0.020281697584667458,0.01629142222924754,0.009817134400917213,0.02328101051738375,0.018960414354395962,0.009685006077890062,0.017850536440967905,0.02349241583422719,0.8110697109021575,0.20026791684256381,0.43049168586730957,1.3062257766723633,0.8626599907875061,60.18389682773834,2.261992481095662,274.6018599052127
dataset\Type_3\525.jpg,Type_3,0.696067708332427,0.011484374999985046,0.2908723958329546,0.001132812499998525,0.00019531249999974568,2.6041666666632757e-05,0.00022135416666637845,0.0,0.6964453124990931,0.000481770833332706,0.0007161458333324009,0.022604166666637233,0.22669270833303815,0.03743489583328459,0.006354166666658393,0.009270833333321262,0.005156249999993286,0.0017317708333310785,0.0022265624999971007,0.00391927083332823,0.1480338541664739,0.1348958333331577,0.006796874999991149,0.6972395833324254,32.13271713256836,0.17756007611751556,0.8822552561759949,48.970645904541016,0.2742444574832916,0.18701238930225372,-8.09702454527779,-15.880968749141305,-18.082332798834834,-17.23798335819613,-34.743928943910596,-24.753326075039077,-34.75126202705993,1.9787874691037572,1.6437498972656315,0.06536388140153089,0.020572379895327186,0.018061941757811343,0.011468738438756582,0.02543470218272629,0.02863220759998331,0.013450663284163824,0.020466677236905467,0.027020242059052086,0.7695285661424217,0.1735961007952549,0.417915940284729,1.435725212097168,0.9655562043190002,75.28867388914537,2.287144643481894,303.95487569678403
dataset\Type_3\526.jpg,Type_3,0.717057291665733,0.010481770833319685,0.2706901041663142,0.0012499999999983724,0.0002604166666663276,6.51041666665819e-05,0.00016927083333311292,2.6041666666632757e-05,0.7172656249990661,0.0006119791666658698,0.00075520833333235,0.011093749999985554,0.19684895833307703,0.059309895833256104,0.004882812499993642,0.009231770833321313,0.005859374999992371,0.002031249999997355,0.002057291666663988,0.010442708333319737,0.23572916666635974,0.02372395833330244,0.004635416666660631,0.7155208333324017,30.018171310424805,0.1688656061887741,0.8771183490753174,48.08306121826172,0.27406731247901917,0.2026987373828888,-8.107550169698953,-16.01350525805986,-17.821289952605497,-17.491310593139495,-35.14526288986729,-25.465456820759826,-34.16340761806063,1.976519212848564,1.7317072114812675,0.06196818349973314,0.02116695734894936,0.018141218751627636,0.011164843295794138,0.020096717932429446,0.02575181015799145,0.012869298662844367,0.019158606838936686,0.027865863326425842,0.7818165001839467,0.18283226763577187,0.4132347106933594,1.3685557842254639,0.9067558646202087,66.61944177231486,2.2728139047389133,293.46420457415394
dataset\Type_3\527.jpg,Type_3,0.7165104166657337,0.015507812499979807,0.2658854166663205,0.0009895833333320447,0.0006380208333325026,0.00022135416666637845,0.00016927083333311292,7.812499999989828e-05,0.716523437499067,0.0006770833333324517,0.003671874999995219,0.09709635416654024,0.16188802083312254,0.010325520833319888,0.0012630208333316887,0.008554687499988861,0.006510416666658189,0.0018619791666642422,0.0022395833333304174,0.11162760416652132,0.15173177083313577,0.009114583333321465,0.002890624999996236,0.7140234374990703,29.942100524902344,0.15019802749156952,0.8572129607200623,48.04457092285156,0.2451067417860031,0.2317245602607727,-8.073221323616854,-15.889429519614847,-18.106516751268984,-17.72323420530211,-35.63696017313794,-25.65355261229703,34.49941448589812,1.9803733766609217,1.8724830958065035,0.06022408963577477,0.020915913535197776,0.02090270070289506,0.010742032662107258,0.02300354103902674,0.021127318852041214,0.011561228264875587,0.020413825907694607,0.02469478357377425,0.7864145658252915,0.21526242149227745,0.426017701625824,1.160522222518921,0.7029985189437866,73.21551594830511,2.1511620697819906,294.7963682935557
dataset\Type_3\528.jpg,Type_3,0.680221354165781,0.013606770833315617,0.3046223958329367,0.0007812499999989827,0.00016927083333311292,0.0001302083333331638,0.00039062499999949137,7.812499999989828e-05,0.6804557291657807,0.0005729166666659206,0.004622395833327315,0.09906249999987102,0.12957031249983128,0.05339843749993047,0.018997395833308596,0.013320312499982655,0.0026171874999965923,0.0015364583333313327,0.002578124999996643,0.022526041666637336,0.2251302083330402,0.054895833333261854,0.006783854166657833,0.6839322916657761,33.72159194946289,0.1828514188528061,0.8642637133598328,49.67399978637695,0.27744051814079285,0.20596760511398315,-8.127251263022957,-15.922059368595184,-18.165217862629518,-17.400260955983985,-35.114005696053084,-25.109104359478092,-34.90044628361619,1.9871384266223262,1.611111011659814,0.06622271550120735,0.02242217641770728,0.020096717932429446,0.010755245494409973,0.028354738121626293,0.02514401987206656,0.012459700861460202,0.0214708524919118,0.029424977538146206,0.7636488557677136,0.2015161341813215,0.4274170398712158,1.255724549293518,0.8048880696296692,75.25718851709972,2.28570532005838,312.1009309328931
dataset\Type_3\529.jpg,Type_3,0.6911588541657667,0.014479166666647813,0.29276041666628544,0.0008463541666655646,0.0002473958333330112,6.51041666665819e-05,0.000377604166666175,6.51041666665819e-05,0.6914843749990996,0.0005729166666659206,0.000546874999999288,0.008971354166654986,0.11216145833318729,0.1265494791665019,0.04826822916660382,0.011445312499985098,0.0030729166666626654,0.0019401041666641404,0.002187499999997152,0.010598958333319532,0.22747395833303713,0.054166666666596135,0.006171874999991963,0.6943880208324291,32.251502990722656,0.20513668656349182,0.8717024922370911,48.66779327392578,0.31319713592529297,0.19943960011005402,-8.11040126122927,-15.918270894947604,-17.711997326543198,-16.63265395841826,33.235475544927496,24.308355818905824,33.788610983272896,1.9858751039332991,1.7843136088683915,0.06455789863106527,0.024034141958638504,0.018630093546828087,0.010781671159015405,0.026319961947008193,0.023148882194356603,0.012221869880011334,0.01940965065268827,0.028830400084524033,0.772065429944543,0.21766654080507,0.43807387351989746,1.1532987356185913,0.6785863637924194,77.09903938097382,2.2272010372386832,306.70680183181213
dataset\Type_3\530.jpg,Type_3,0.6895833333324354,0.01800781249997655,0.28986979166628923,0.0012760416666650052,0.0007161458333324009,0.00022135416666637845,0.00015624999999979655,0.00016927083333311292,0.6899739583324349,0.0010807291666652594,0.0022395833333304174,0.10861979166652523,0.1613151041664566,0.020976562499972685,0.008229166666655952,0.007565104166656816,0.007252604166657223,0.0013541666666649034,0.0016536458333311801,0.006679687499991303,0.24886718749967596,0.04424479166660906,0.0032812499999957277,0.6866666666657726,31.830963134765625,0.1665358543395996,0.8648008108139038,47.96187973022461,0.25570350885391235,0.2086261361837387,-8.162560228098842,-16.085087091753234,-18.300948599607132,-17.937083688323234,-36.055373766644934,-25.97144244807408,34.81784768628999,1.9787711314408416,1.5164834331602508,0.06100364674163495,0.023558479995740764,0.024866550393709545,0.012116167221589614,0.027429839860436248,0.024549442418444388,0.01343745045186111,0.025395063685818144,0.027509116854252537,0.7601342423751914,0.21429159793480576,0.4224053621292114,1.1456375122070312,0.6528136730194092,69.38560836752237,2.2897452726353493,308.3329082408309
dataset\Type_3\531.jpg,Type_3,0.707877604165745,0.014973958333313836,0.2752343749996416,0.0014192708333314852,0.0002994791666662767,9.114583333321466e-05,7.812499999989828e-05,2.6041666666632757e-05,0.7078124999990784,0.0006901041666657681,0.0009505208333320957,0.021315104166638912,0.1764062499997703,0.08050781249989516,0.00377604166666175,0.008541666666655545,0.006145833333325331,0.0015364583333313327,0.002187499999997152,0.006080729166658749,0.23938802083302163,0.03718749999995158,0.0024869791666634286,0.7049869791657487,29.904813766479492,0.17551246285438538,0.872391939163208,46.84789276123047,0.27813950181007385,0.20491771399974823,-8.110971996283839,-15.98295302365883,-18.373412801761155,-18.047546639785978,-36.2580244001801,-26.03891921224958,33.735818292366,1.9783915501702554,1.9999998639455874,0.062285291474998304,0.023717033983373347,0.02197294011941497,0.010742032662107258,0.023294223349686467,0.021206595845857504,0.011627292426389161,0.023598118492648913,0.026068918133256607,0.7754875535109462,0.20313801104302143,0.4246561527252197,1.2693804502487183,0.8723887205123901,75.86903581652749,2.115867150140836,298.8419014877148
dataset\Type_3\532.jpg,Type_3,0.7448307291656968,0.009335937499987844,0.24414062499968212,0.0013151041666649543,0.00023437499999969482,3.906249999994914e-05,2.6041666666632757e-05,7.812499999989828e-05,0.7447786458323635,0.00046874999999938963,0.000546874999999288,0.014752604166647457,0.17117187499977712,0.05694010416659252,0.002096354166663937,0.00924479166665463,0.006106770833325382,0.0020052083333307225,0.0022395833333304174,0.032486979166624366,0.20292968749973578,0.010195312499986725,0.0016406249999978638,0.7423958333323667,27.45637321472168,0.15283745527267456,0.8775086402893066,47.171390533447266,0.2660088539123535,0.2141287922859192,-8.02257243485746,-15.842013094451133,-18.199684131032207,-17.829631406128076,-35.84007121695884,-25.699852466354702,34.98635756439364,1.972422805189622,1.6956520685930392,0.05561281116212725,0.01841868822998465,0.01471909518522446,0.009566090587165628,0.019264309497358405,0.020915913535197776,0.010200306537695946,0.01728238465195116,0.0239416521325195,0.8100787484794539,0.1893965991927589,0.4244602918624878,1.4101674556732178,1.0474920272827148,64.51395319863181,2.28230873308542,278.50300731127567
dataset\Type_3\533.jpg,Type_3,0.7751041666656574,0.008971354166654986,0.2136979166663884,0.0011458333333318413,0.000585937499999237,0.0002604166666663276,0.00022135416666637845,1.3020833333316378e-05,0.7756119791656567,0.000546874999999288,0.00039062499999949137,0.004335937499994354,0.1265494791665019,0.07662760416656689,0.006640624999991353,0.009296874999987895,0.007096354166657427,0.002057291666663988,0.0019791666666640895,0.031445312499959056,0.1721223958331092,0.008346354166655799,0.003190104166662513,0.7737630208323258,24.361047744750977,0.14121346175670624,0.8918086886405945,45.61100387573242,0.2670431137084961,0.20731554925441742,-7.97039645116346,-15.786888814765197,-18.333206657288514,-17.870614830999056,-35.94958181992858,-25.613063508318177,35.4731097903796,1.9694517674478003,1.7730060261959493,0.04654880820246479,0.018709370540644376,0.013847048253245274,0.00751810158024481,0.018828286031368813,0.01637069922306383,0.008945087468938025,0.015987527086285095,0.021299085671976508,0.8319459859404472,0.21207649951076754,0.4335835576057434,1.2966467142105103,0.8709872961044312,60.12865864224894,2.209786787513192,261.4331118608829
dataset\Type_3\534.jpg,Type_3,0.7087239583324105,0.016210937499978893,0.27252604166631184,0.0014583333333314345,0.0005729166666659206,0.00015624999999979655,0.00020833333333306205,0.00014322916666648016,0.70911458333241,0.0008854166666655138,0.010156249999986775,0.1702083333331117,0.08225260416655956,0.01761718749997706,0.0010156249999986775,0.008749999999988607,0.005377604166659665,0.0016927083333311292,0.0020833333333306206,0.059388020833256006,0.19328124999974833,0.023450520833302797,0.005065104166660071,0.7096614583324092,31.393259048461914,0.1466347575187683,0.8656429052352905,49.54802703857422,0.23723284900188446,0.21742652356624603,-8.083604795772947,-15.896398898359404,-17.82989161406228,-17.28759673506754,-34.82736078713423,-25.126504974051418,34.307692316262454,1.9818630662132268,1.917808087821364,0.060316579461893775,0.02215791977165298,0.017150256328924012,0.010834522488226264,0.0228846255483023,0.021708683473360673,0.01186512340783803,0.019211458168147545,0.026425664605429913,0.7874451667449032,0.21166497407759063,0.4328085780143738,1.1897008419036865,0.71136075258255,75.76808652871419,2.071596601158916,298.2621413362471
dataset\Type_3\535.jpg,Type_3,0.7295312499990501,0.010364583333319837,0.2581119791663306,0.0009244791666654629,0.0002604166666663276,3.906249999994914e-05,0.0007291666666657173,3.906249999994914e-05,0.7304557291657156,0.0005338541666659716,0.0005989583333325534,0.0016406249999978638,0.05686197916659263,0.1625781249997883,0.03498697916662111,0.012343749999983927,0.0022135416666637844,0.0010807291666652594,0.0019010416666641913,0.0022786458333303662,0.04328124999994364,0.19856770833307477,0.015963541666645882,0.73471354166571,27.75672149658203,0.18516066670417786,0.9096010327339172,46.108219146728516,0.30902665853500366,0.15741877257823944,-8.069040195595141,-15.94605298706743,-18.17422035959465,-17.93717530325011,-35.99287312918615,-25.910179346142566,32.19413730302689,1.9778323620433158,1.9664428210441058,0.06017123830656391,0.020783785212170624,0.017771259447151615,0.010993076475858843,0.022567517573037144,0.01836583690077379,0.011191268960399568,0.016674594366026273,0.023902013635611355,0.7975794091210856,0.22154422705926863,0.43761110305786133,1.1028244495391846,0.5729905962944031,67.32295931318849,2.176567420859344,285.3361459597601
